timestamp,temp_entrada_c,temp_saida_c,vazao_m3_h,potencia_kw,pressao_oleo_bar,nivel_tanque_pct
2026-01-06 04:25:00,27.46,23.52,91.63,130.73,2.65,60.5
2026-01-06 04:30:00,27.66,23.33,96.35,137.39,2.63,56.3
2026-01-06 04:35:00,27.48,23.64,95.81,129.52,2.5,57.0
2026-01-06 04:40:00,27.85,23.83,94.75,129.7,2.66,57.6
2026-01-06 04:45:00,27.5,23.05,95.29,145.07,2.64,56.2
2026-01-06 04:50:00,27.98,23.72,93.64,138.1,2.73,56.8
2026-01-06 04:55:00,27.52,23.43,97.01,134.65,2.65,56.8
2026-01-06 05:00:00,27.69,23.41,95.43,140.03,2.58,55.5
2026-01-06 05:05:00,27.69,23.54,96.01,137.32,2.64,57.5
2026-01-06 05:10:00,28.19,24.03,96.54,137.05,2.53,54.4
2026-01-06 05:15:00,27.96,23.64,92.82,139.88,2.58,59.5
2026-01-06 05:20:00,27.84,23.87,93.52,133.11,2.69,58.1
2026-01-06 05:25:00,28.03,23.88,90.28,136.88,2.64,57.9
2026-01-06 05:30:00,27.39,23.33,97.27,137.14,2.71,54.4
2026-01-06 05:35:00,27.93,24.19,92.88,129.65,2.53,55.8
2026-01-06 05:40:00,28.45,24.55,96.29,131.61,2.64,59.1
2026-01-06 05:45:00,28.0,23.48,96.94,146.25,2.62,63.3
2026-01-06 05:50:00,28.0,23.78,97.56,135.85,2.71,58.9
2026-01-06 05:55:00,28.13,24.35,93.1,131.09,2.69,58.7
2026-01-06 06:00:00,28.24,24.51,95.99,130.86,2.69,57.9
2026-01-06 06:05:00,27.53,23.45,100.38,133.96,2.74,55.9
2026-01-06 06:10:00,27.62,23.13,100.54,139.61,2.63,58.7
2026-01-06 06:15:00,28.11,24.06,98.76,133.99,2.73,55.5
2026-01-06 06:20:00,27.89,23.47,97.19,138.8,2.59,55.4
2026-01-06 06:25:00,28.41,24.23,93.87,131.59,2.59,55.3
2026-01-06 06:30:00,28.02,23.82,98.23,135.27,2.7,58.7
2026-01-06 06:35:00,27.63,23.88,96.08,130.75,2.56,57.2
2026-01-06 06:40:00,27.81,23.5,97.92,142.58,2.69,57.5
2026-01-06 06:45:00,27.46,23.47,94.98,135.02,2.66,57.3
2026-01-06 06:50:00,28.1,23.82,96.17,130.23,2.72,55.7
2026-01-06 06:55:00,28.13,24.27,97.06,133.77,2.65,56.4
2026-01-06 07:00:00,28.08,23.98,97.3,133.88,2.66,56.5
2026-01-06 07:05:00,28.47,24.33,97.96,137.64,2.68,55.3
2026-01-06 07:10:00,28.52,24.5,95.32,133.75,2.61,56.7
2026-01-06 07:15:00,28.19,24.04,93.45,134.87,2.61,55.8
2026-01-06 07:20:00,27.72,23.74,100.91,134.06,2.68,58.4
2026-01-06 07:25:00,28.42,24.54,103.11,133.24,2.65,58.5
2026-01-06 07:30:00,28.42,23.98,98.04,144.72,2.63,55.6
2026-01-06 07:35:00,28.37,24.07,93.65,137.6,2.65,57.1
2026-01-06 07:40:00,28.55,24.71,95.06,134.35,2.75,60.4
2026-01-06 07:45:00,28.03,23.86,98.31,139.49,2.63,56.1
2026-01-06 07:50:00,28.84,25.0,100.42,134.12,2.63,58.3
2026-01-06 07:55:00,28.11,24.39,94.07,123.77,2.56,57.8
2026-01-06 08:00:00,28.55,24.28,96.83,141.29,2.66,59.3
2026-01-06 08:05:00,27.96,24.37,97.66,126.41,2.7,58.2
2026-01-06 08:10:00,28.16,23.92,99.37,140.07,2.71,57.1
2026-01-06 08:15:00,28.79,24.85,96.38,129.93,2.67,57.9
2026-01-06 08:20:00,28.36,24.41,93.36,128.78,2.72,57.9
2026-01-06 08:25:00,28.65,24.55,98.85,141.64,2.71,57.7
2026-01-06 08:30:00,28.51,24.37,100.14,133.68,2.73,55.8
2026-01-06 08:35:00,28.44,24.66,97.15,134.06,2.73,59.7
2026-01-06 08:40:00,28.82,24.66,98.4,136.96,2.76,59.5
2026-01-06 08:45:00,28.43,24.42,96.23,132.58,2.66,56.3
2026-01-06 08:50:00,28.06,24.4,95.33,128.34,2.59,57.5
2026-01-06 08:55:00,28.32,24.39,100.04,129.53,2.71,57.6
2026-01-06 09:00:00,28.67,24.36,98.47,138.84,2.72,56.2
2026-01-06 09:05:00,28.64,24.26,98.75,136.74,2.77,55.2
2026-01-06 09:10:00,28.17,24.03,101.3,135.66,2.75,57.0
2026-01-06 09:15:00,28.39,24.73,94.94,131.14,2.79,57.5
2026-01-06 09:20:00,28.44,24.36,96.22,135.63,2.72,55.9
2026-01-06 09:25:00,28.51,24.34,98.01,132.08,2.69,58.4
2026-01-06 09:30:00,28.27,24.14,96.23,138.2,2.6,59.9
2026-01-06 09:35:00,28.47,24.33,99.62,136.47,2.7,59.4
2026-01-06 09:40:00,28.45,24.42,97.22,132.75,2.65,58.0
2026-01-06 09:45:00,28.84,24.92,95.22,134.53,2.7,55.4
2026-01-06 09:50:00,28.86,25.08,97.89,130.26,2.69,59.3
2026-01-06 09:55:00,28.64,25.18,98.17,122.43,2.72,58.5
2026-01-06 10:00:00,28.59,24.58,100.1,140.2,2.69,58.9
2026-01-06 10:05:00,28.73,24.77,98.76,133.7,2.75,61.2
2026-01-06 10:10:00,28.51,24.45,98.95,134.89,2.53,57.1
2026-01-06 10:15:00,28.44,24.86,98.62,126.7,2.71,54.0
2026-01-06 10:20:00,28.5,24.43,97.36,138.58,2.77,56.8
2026-01-06 10:25:00,28.59,24.17,96.05,138.44,2.81,59.1
2026-01-06 10:30:00,28.47,24.54,98.58,128.43,2.75,58.5
2026-01-06 10:35:00,28.81,24.92,97.04,130.14,2.8,56.6
2026-01-06 10:40:00,28.96,24.99,102.11,138.51,2.72,56.3
2026-01-06 10:45:00,28.39,23.99,101.25,143.27,2.71,58.0
2026-01-06 10:50:00,28.81,25.17,99.49,128.15,2.74,56.6
2026-01-06 10:55:00,28.76,24.82,98.87,137.46,2.71,59.3
2026-01-06 11:00:00,28.91,25.23,97.71,131.55,2.67,57.9
2026-01-06 11:05:00,28.83,25.09,94.79,128.82,2.68,57.6
2026-01-06 11:10:00,28.48,24.62,97.41,131.46,2.65,57.5
2026-01-06 11:15:00,28.54,24.33,98.21,138.3,2.75,59.0
2026-01-06 11:20:00,28.87,24.55,98.54,136.54,2.72,58.7
2026-01-06 11:25:00,29.13,25.15,99.15,134.05,2.7,59.0
2026-01-06 11:30:00,28.33,24.56,100.28,132.05,2.69,59.0
2026-01-06 11:35:00,28.98,24.5,96.25,135.97,2.76,58.6
2026-01-06 11:40:00,29.2,25.45,96.28,129.47,2.78,57.2
2026-01-06 11:45:00,28.88,25.17,101.62,129.62,2.66,57.7
2026-01-06 11:50:00,29.06,25.65,99.92,128.71,2.66,58.2
2026-01-06 11:55:00,28.76,24.56,97.02,131.36,2.79,61.9
2026-01-06 12:00:00,28.92,24.83,97.73,134.25,2.65,56.8
2026-01-06 12:05:00,28.55,24.1,97.74,139.34,2.77,58.2
2026-01-06 12:10:00,28.38,24.88,98.08,129.41,2.84,59.0
2026-01-06 12:15:00,29.21,25.0,99.18,137.26,2.84,58.5
2026-01-06 12:20:00,28.73,24.88,104.34,138.56,2.79,60.6
2026-01-06 12:25:00,28.88,24.84,98.47,136.71,2.79,58.5
2026-01-06 12:30:00,28.65,25.23,99.65,124.48,2.88,58.6
2026-01-06 12:35:00,28.65,24.46,93.78,136.9,2.61,60.2
2026-01-06 12:40:00,28.97,24.95,96.78,133.12,2.73,61.8
2026-01-06 12:45:00,28.84,25.03,101.06,134.48,2.81,61.2
2026-01-06 12:50:00,29.12,25.14,98.98,130.02,2.74,58.9
2026-01-06 12:55:00,29.15,25.52,87.0,123.82,2.84,59.1
2026-01-06 13:00:00,29.13,25.46,99.65,130.85,2.76,59.2
2026-01-06 13:05:00,29.11,25.42,102.75,134.17,2.77,59.4
2026-01-06 13:10:00,29.45,26.11,92.96,116.68,2.75,57.9
2026-01-06 13:15:00,28.8,24.78,101.74,139.31,2.74,60.6
2026-01-06 13:20:00,29.06,24.96,91.0,133.82,2.74,59.6
2026-01-06 13:25:00,29.36,25.74,100.27,123.31,2.79,59.2
2026-01-06 13:30:00,29.4,25.52,97.89,123.38,2.73,57.4
2026-01-06 13:35:00,28.74,25.01,92.03,124.28,2.84,59.4
2026-01-06 13:40:00,29.02,25.14,99.0,132.4,2.82,56.5
2026-01-06 13:45:00,29.44,25.81,100.75,128.99,2.85,58.5
2026-01-06 13:50:00,29.24,25.67,98.77,129.7,2.72,58.6
2026-01-06 13:55:00,29.16,25.11,99.31,133.48,2.69,59.9
2026-01-06 14:00:00,29.07,25.3,96.8,127.08,2.79,62.3
2026-01-06 14:05:00,29.03,24.74,93.16,136.23,2.97,60.3
2026-01-06 14:10:00,29.2,25.41,99.53,131.4,2.87,61.7
2026-01-06 14:15:00,29.07,25.53,102.16,128.84,2.76,60.5
2026-01-06 14:20:00,29.13,25.05,85.50150000000001,133.51,2.83,36.2
2026-01-06 14:25:00,29.17,25.23,78.863,134.75,2.85,37.4
2026-01-06 14:30:00,28.98,25.03,79.84899999999999,130.74,2.72,33.5
2026-01-06 14:35:00,29.29,25.22,81.25150000000001,132.04,2.89,33.4
2026-01-06 14:40:00,29.89,26.28,79.6535,125.7,2.8,35.7
2026-01-06 14:45:00,28.72,24.98,83.113,133.3,2.81,34.7
2026-01-06 14:50:00,29.25,25.52,83.8355,129.66,2.82,35.0
2026-01-06 14:55:00,28.98,25.54,79.9425,122.83,2.89,34.3
2026-01-06 15:00:00,29.32,25.62,84.60900000000001,132.61,2.77,33.9
2026-01-06 15:05:00,29.19,25.09,84.21799999999999,142.14,2.72,37.2
2026-01-06 15:10:00,29.37,25.55,81.753,131.61,2.84,33.1
2026-01-06 15:15:00,29.48,26.06,82.535,128.9,2.7,35.9
2026-01-06 15:20:00,29.23,25.87,78.73549999999999,126.6,2.81,35.6
2026-01-06 15:25:00,29.47,25.3,82.14399999999999,134.53,2.9,32.5
2026-01-06 15:30:00,28.6,24.87,82.84949999999999,129.98,2.87,33.6
2026-01-06 15:35:00,29.59,26.0,83.164,124.02,2.9,33.9
2026-01-06 15:40:00,29.29,25.61,83.589,128.72,2.87,35.8
2026-01-06 15:45:00,29.46,26.09,83.2745,122.85,2.98,34.4
2026-01-06 15:50:00,28.89,24.79,82.1695,134.11,2.81,34.9
2026-01-06 15:55:00,28.99,25.35,83.317,126.5,2.87,32.8
2026-01-06 16:00:00,29.23,25.15,84.813,134.82,2.82,38.5
2026-01-06 16:05:00,29.19,25.44,82.45,131.77,2.91,35.2
2026-01-06 16:10:00,29.27,25.18,83.3,135.16,2.85,35.8
2026-01-06 16:15:00,29.47,25.67,82.20349999999999,125.24,2.96,34.3
2026-01-06 16:20:00,28.76,24.81,81.2005,130.58,2.82,34.2
2026-01-06 16:25:00,29.44,25.53,83.657,128.31,2.94,38.0
2026-01-06 16:30:00,29.2,25.31,81.3365,132.68,2.89,32.3
2026-01-06 16:35:00,29.15,25.33,83.3,132.86,2.86,35.6
2026-01-06 16:40:00,28.83,25.16,82.50949999999999,129.74,2.9,33.4
2026-01-06 16:45:00,29.32,25.12,81.7785,134.47,2.88,34.7
2026-01-06 16:50:00,28.59,25.1,81.6935,126.95,2.89,34.3
2026-01-06 16:55:00,29.36,25.63,81.277,128.1,2.86,33.8
2026-01-06 17:00:00,28.82,25.1,78.829,125.54,2.83,35.4
2026-01-06 17:05:00,29.21,25.38,83.10449999999999,133.62,2.85,31.5
2026-01-06 17:10:00,29.16,25.55,82.74749999999999,130.63,2.77,34.9
2026-01-06 17:15:00,29.48,25.68,84.03099999999999,134.1,2.93,35.3
2026-01-06 17:20:00,29.14,25.47,81.0645,126.9,2.81,33.4
2026-01-06 17:25:00,29.01,25.69,86.1815,128.15,2.87,37.7
2026-01-06 17:30:00,29.06,25.34,81.31099999999999,127.94,2.92,34.6
2026-01-06 17:35:00,29.5,26.06,80.223,126.95,2.94,35.2
2026-01-06 17:40:00,29.31,26.03,79.934,120.99,2.78,34.7
2026-01-06 17:45:00,29.08,25.33,78.3275,128.48,2.88,35.4
2026-01-06 17:50:00,29.11,25.28,85.22949999999999,124.82,2.92,37.6
2026-01-06 17:55:00,28.78,24.93,84.847,131.22,2.9,39.3
2026-01-06 18:00:00,29.26,25.41,83.1725,132.14,2.98,36.8
2026-01-06 18:05:00,28.72,25.5,79.951,120.49,2.85,37.3
2026-01-06 18:10:00,29.35,25.98,85.663,130.47,2.78,38.3
2026-01-06 18:15:00,29.19,24.99,81.0305,133.11,2.95,36.1
2026-01-06 18:20:00,29.75,26.3,81.1665,123.6,2.87,38.1
2026-01-06 18:25:00,28.87,25.01,84.75349999999999,129.63,2.8,37.0
2026-01-06 18:30:00,29.12,25.58,83.05349999999999,125.38,2.9,36.0
2026-01-06 18:35:00,29.59,25.86,86.29199999999999,133.79,2.98,36.3
2026-01-06 18:40:00,29.43,25.88,82.1015,131.46,2.83,33.1
2026-01-06 18:45:00,28.95,25.11,80.682,129.06,3.05,36.3
2026-01-06 18:50:00,29.18,25.44,80.18900000000001,127.28,2.86,33.6
2026-01-06 18:55:00,29.12,25.53,77.52,123.15,2.92,33.5
2026-01-06 19:00:00,29.18,25.74,80.80949999999999,129.05,2.84,36.2
2026-01-06 19:05:00,28.93,25.16,83.7845,134.13,2.92,34.3
2026-01-06 19:10:00,29.08,25.68,82.586,124.6,2.91,36.0
2026-01-06 19:15:00,28.7,24.89,81.31099999999999,126.58,2.83,36.2
2026-01-06 19:20:00,29.12,24.76,79.101,134.57,3.09,36.3
2026-01-06 19:25:00,29.19,25.16,96.07,134.81,2.89,59.7
2026-01-06 19:30:00,29.02,25.14,97.98,133.96,2.89,62.4
2026-01-06 19:35:00,28.67,24.99,96.47,122.79,2.98,61.0
2026-01-06 19:40:00,29.31,26.09,95.75,120.93,3.03,61.8
2026-01-06 19:45:00,29.15,25.78,93.28,128.56,2.99,59.4
2026-01-06 19:50:00,28.87,24.85,97.39,133.64,2.86,60.9
2026-01-06 19:55:00,28.97,25.47,87.33,128.98,2.94,62.9
2026-01-06 20:00:00,28.66,25.13,96.06,128.54,2.82,62.7
2026-01-06 20:05:00,28.77,25.11,101.47,126.42,2.99,60.1
2026-01-06 20:10:00,28.88,25.45,91.22,123.38,2.83,60.5
2026-01-06 20:15:00,29.32,25.92,94.33,123.88,2.89,59.8
2026-01-06 20:20:00,28.84,25.15,94.85,125.92,2.93,60.4
2026-01-06 20:25:00,29.15,25.68,93.66,122.48,2.96,59.3
2026-01-06 20:30:00,28.85,25.33,97.34,131.21,2.92,61.2
2026-01-06 20:35:00,29.04,25.53,95.87,123.32,3.03,62.4
2026-01-06 20:40:00,28.93,25.1,95.01,134.2,2.98,60.3
2026-01-06 20:45:00,29.18,25.53,96.56,127.14,2.98,61.3
2026-01-06 20:50:00,28.82,25.16,94.55,128.18,2.87,61.2
2026-01-06 20:55:00,28.55,24.7,102.4,134.42,3.04,63.1
2026-01-06 21:00:00,28.58,24.92,94.76,126.64,2.89,60.6
2026-01-06 21:05:00,28.79,25.16,94.81,129.65,3.05,60.7
2026-01-06 21:10:00,28.6,24.78,89.98,123.65,3.06,60.3
2026-01-06 21:15:00,29.0,25.13,92.84,132.43,2.98,59.9
2026-01-06 21:20:00,28.77,25.11,97.0,121.48,3.01,62.4
2026-01-06 21:25:00,29.47,25.75,90.73,127.81,2.76,61.5
2026-01-06 21:30:00,28.44,24.93,88.61,127.41,2.93,61.8
2026-01-06 21:35:00,28.91,25.42,94.02,127.5,3.01,63.6
2026-01-06 21:40:00,28.57,24.67,97.3,128.52,3.0,63.7
2026-01-06 21:45:00,28.72,24.9,93.91,127.02,2.87,59.3
2026-01-06 21:50:00,28.86,25.04,92.9,128.31,2.93,62.7
2026-01-06 21:55:00,28.24,24.46,89.03,129.51,2.8,62.1
2026-01-06 22:00:00,28.87,25.15,94.74,123.13,2.97,61.1
2026-01-06 22:05:00,29.27,25.39,95.19,131.72,2.84,62.3
2026-01-06 22:10:00,28.67,24.73,89.02,132.37,3.02,59.3
2026-01-06 22:15:00,28.84,24.9,96.24,131.95,3.02,64.1
2026-01-06 22:20:00,29.02,25.33,95.25,130.39,2.92,62.7
2026-01-06 22:25:00,28.71,24.65,96.1,135.25,2.98,60.6
2026-01-06 22:30:00,28.59,24.82,94.66,128.33,2.94,61.1
2026-01-06 22:35:00,28.16,24.29,94.77,125.7,2.96,59.4
2026-01-06 22:40:00,28.87,25.09,94.36,130.53,2.88,61.5
2026-01-06 22:45:00,28.67,24.9,95.16,127.31,2.99,61.3
2026-01-06 22:50:00,28.44,24.91,88.38,123.41,2.85,60.1
2026-01-06 22:55:00,28.71,24.82,89.1,132.13,2.84,63.3
2026-01-06 23:00:00,28.52,24.09,90.94,143.36,2.94,64.0
2026-01-06 23:05:00,28.52,24.9,92.39,127.23,2.94,62.1
2026-01-06 23:10:00,28.79,25.06,93.61,130.94,2.97,61.7
2026-01-06 23:15:00,28.29,24.68,93.38,122.97,2.91,62.8
2026-01-06 23:20:00,28.88,25.28,95.29,128.28,3.06,62.2
2026-01-06 23:25:00,28.25,24.14,95.3,135.01,2.96,60.6
2026-01-06 23:30:00,28.42,24.87,90.18,129.55,2.96,61.3
2026-01-06 23:35:00,29.06,25.45,92.88,125.55,2.96,61.8
2026-01-06 23:40:00,28.84,25.52,90.1,121.73,3.01,62.7
2026-01-06 23:45:00,28.57,25.04,91.67,129.08,2.98,62.3
2026-01-06 23:50:00,28.3,25.0,92.88,122.32,2.97,62.7
2026-01-06 23:55:00,28.39,24.5,83.48,126.19,2.99,60.1
2026-01-07 00:00:00,28.53,24.1,97.95,148.22,2.84,63.4
2026-01-07 00:05:00,28.5,24.86,93.27,124.53,2.84,62.4
2026-01-07 00:10:00,28.46,25.14,90.29,122.13,2.94,66.3
2026-01-07 00:15:00,28.46,24.5,96.53,134.26,2.93,61.9
2026-01-07 00:20:00,28.4,24.85,90.77,126.79,2.98,63.0
2026-01-07 00:25:00,28.08,24.02,91.89,133.26,2.94,66.8
2026-01-07 00:30:00,28.3,24.63,90.27,127.05,2.98,62.8
2026-01-07 00:35:00,28.64,25.06,95.54,126.66,2.87,62.5
2026-01-07 00:40:00,28.06,24.36,91.08,124.85,2.94,61.1
2026-01-07 00:45:00,28.34,24.4,91.64,138.3,2.86,64.9
2026-01-07 00:50:00,28.16,24.48,94.2,128.03,2.96,60.9
2026-01-07 00:55:00,28.38,24.76,92.58,129.17,2.82,63.3
2026-01-07 01:00:00,28.24,24.54,90.91,127.18,2.96,62.0
2026-01-07 01:05:00,28.7,25.26,93.75,123.69,2.85,62.4
2026-01-07 01:10:00,28.44,24.59,97.24,130.38,2.91,60.6
2026-01-07 01:15:00,27.97,24.66,91.61,117.8,2.99,64.8
2026-01-07 01:20:00,28.45,24.81,91.04,126.92,2.95,62.4
2026-01-07 01:25:00,28.08,24.13,91.1,130.73,2.83,61.0
2026-01-07 01:30:00,28.11,24.27,93.87,134.34,2.89,64.7
2026-01-07 01:35:00,28.32,24.41,89.03,127.37,2.84,62.1
2026-01-07 01:40:00,28.1,24.35,89.75,126.95,2.83,63.4
2026-01-07 01:45:00,28.43,24.37,86.53,130.0,2.93,64.2
2026-01-07 01:50:00,28.0,24.0,87.34,136.3,2.96,63.6
2026-01-07 01:55:00,28.03,24.14,88.93,127.92,2.95,59.6
2026-01-07 02:00:00,28.0,24.0,90.01,134.26,2.96,64.0
2026-01-07 02:05:00,28.01,24.05,94.5,135.75,2.92,62.8
2026-01-07 02:10:00,28.41,24.74,91.34,127.34,2.9,62.5
2026-01-07 02:15:00,28.28,24.84,87.64,119.55,2.85,62.9
2026-01-07 02:20:00,28.53,24.65,88.03,126.31,2.89,60.6
2026-01-07 02:25:00,28.66,24.74,93.21,134.53,2.84,63.4
2026-01-07 02:30:00,27.82,23.76,92.52,130.1,2.86,61.1
2026-01-07 02:35:00,28.08,24.53,89.7,126.93,2.92,62.7
2026-01-07 02:40:00,27.75,24.19,88.44,125.99,2.9,63.4
2026-01-07 02:45:00,27.84,23.93,92.29,132.71,3.09,64.8
2026-01-07 02:50:00,27.86,24.08,86.92,129.96,2.83,62.0
2026-01-07 02:55:00,27.74,24.41,90.31,119.65,2.9,65.4
2026-01-07 03:00:00,27.72,23.83,94.93,128.97,2.82,64.7
2026-01-07 03:05:00,27.94,24.6,89.69,124.67,2.88,62.6
2026-01-07 03:10:00,27.65,24.08,87.16,123.57,2.88,61.6
2026-01-07 03:15:00,28.15,24.01,90.06,126.44,2.95,61.1
2026-01-07 03:20:00,27.7,23.43,87.78,137.99,2.87,63.7
2026-01-07 03:25:00,28.61,25.11,85.4,121.1,2.88,62.3
2026-01-07 03:30:00,27.78,24.05,90.56,130.0,2.87,65.2
2026-01-07 03:35:00,27.9,24.07,91.53,134.41,2.81,62.4
2026-01-07 03:40:00,27.54,23.28,87.88,136.11,2.85,62.1
2026-01-07 03:45:00,28.28,24.58,87.64,130.51,2.87,63.8
2026-01-07 03:50:00,28.12,24.41,86.11,127.78,2.89,62.4
2026-01-07 03:55:00,27.9,23.68,88.06,140.11,2.92,63.5
2026-01-07 04:00:00,27.47,23.73,86.96,124.76,2.87,65.0
2026-01-07 04:05:00,27.85,23.83,85.76,131.84,2.87,63.7
2026-01-07 04:10:00,27.5,24.03,92.95,127.12,2.78,63.7
2026-01-07 04:15:00,28.13,24.33,89.31,128.74,2.91,63.9
2026-01-07 04:20:00,27.95,24.52,89.5,127.27,2.83,61.1
2026-01-07 04:25:00,27.76,24.18,90.21,124.96,2.92,64.2
2026-01-07 04:30:00,27.11,23.05,89.86,139.54,2.95,63.9
2026-01-07 04:35:00,27.46,23.62,86.82,135.81,2.86,65.0
2026-01-07 04:40:00,27.86,24.09,88.47,129.65,2.81,64.6
2026-01-07 04:45:00,27.98,24.31,87.04,128.61,2.86,63.4
2026-01-07 04:50:00,27.94,24.14,88.74,132.89,2.88,65.3
2026-01-07 04:55:00,27.25,23.31,88.42,127.69,2.84,63.3
2026-01-07 05:00:00,27.71,23.6,86.54,129.54,2.82,64.2
2026-01-07 05:05:00,27.87,24.66,84.1,123.28,2.89,63.3
2026-01-07 05:10:00,27.19,23.53,87.72,127.82,2.88,64.5
2026-01-07 05:15:00,27.59,23.67,86.78,129.89,2.83,63.3
2026-01-07 05:20:00,27.65,23.79,82.49,128.83,2.75,66.3
2026-01-07 05:25:00,27.49,23.51,88.41,124.75,2.87,66.9
2026-01-07 05:30:00,27.09,23.13,89.49,131.09,2.8,65.2
2026-01-07 05:35:00,27.45,23.64,93.33,128.08,2.86,66.2
2026-01-07 05:40:00,27.44,23.68,85.96,130.83,2.85,61.6
2026-01-07 05:45:00,27.47,23.64,85.52,132.08,2.72,61.8
2026-01-07 05:50:00,27.35,23.17,84.03,135.8,2.84,63.5
2026-01-07 05:55:00,27.37,23.65,87.25,128.9,2.86,64.1
2026-01-07 06:00:00,27.46,23.57,87.17,125.76,2.87,63.7
2026-01-07 06:05:00,27.56,23.61,84.57,132.48,2.84,61.6
2026-01-07 06:10:00,27.36,23.06,86.09,138.12,2.71,65.8
2026-01-07 06:15:00,27.33,23.49,81.51,132.12,2.9,67.3
2026-01-07 06:20:00,27.44,23.28,88.71,140.95,2.85,66.0
2026-01-07 06:25:00,26.92,22.69,84.4,129.73,2.75,65.8
2026-01-07 06:30:00,27.51,23.6,86.17,129.19,2.77,64.5
2026-01-07 06:35:00,27.38,23.5,82.63,126.92,2.83,62.9
2026-01-07 06:40:00,27.37,23.52,84.67,129.69,2.85,64.3
2026-01-07 06:45:00,27.59,23.72,85.36,129.67,2.78,67.4
2026-01-07 06:50:00,26.85,22.7,85.97,133.27,2.86,63.7
2026-01-07 06:55:00,26.83,22.83,87.13,135.0,2.7,63.6
2026-01-07 07:00:00,27.38,23.38,89.47,129.15,2.74,66.0
2026-01-07 07:05:00,27.3,23.63,87.64,123.92,2.68,66.1
2026-01-07 07:10:00,27.33,23.62,88.15,124.72,2.74,63.1
2026-01-07 07:15:00,27.16,22.67,89.29,138.66,2.89,64.0
2026-01-07 07:20:00,27.43,23.52,87.04,126.95,2.92,63.6
2026-01-07 07:25:00,27.49,23.72,85.46,128.0,2.81,64.5
2026-01-07 07:30:00,27.36,23.04,88.01,136.48,2.75,66.1
2026-01-07 07:35:00,27.16,23.12,88.11,130.39,2.77,63.2
2026-01-07 07:40:00,26.69,22.57,86.99,136.31,2.81,66.1
2026-01-07 07:45:00,27.4,23.46,81.67,129.82,2.69,64.6
2026-01-07 07:50:00,27.5,23.6,83.14,132.86,2.75,68.0
2026-01-07 07:55:00,27.35,23.4,84.5,129.97,2.86,65.0
2026-01-07 08:00:00,26.95,23.31,87.08,126.51,2.71,64.4
2026-01-07 08:05:00,27.33,23.36,85.02,129.39,2.73,65.4
2026-01-07 08:10:00,27.37,23.3,87.85,133.13,2.77,64.1
2026-01-07 08:15:00,27.53,23.07,88.24,141.25,2.79,61.9
2026-01-07 08:20:00,26.91,22.89,87.89,131.25,2.73,64.3
2026-01-07 08:25:00,27.06,23.64,87.85,125.01,2.77,64.3
2026-01-07 08:30:00,27.3,23.31,82.19,128.35,2.8,62.3
2026-01-07 08:35:00,27.12,22.41,85.93,144.5,2.88,64.6
2026-01-07 08:40:00,26.81,22.57,83.15,132.96,2.75,61.6
2026-01-07 08:45:00,27.19,23.36,80.49,130.49,2.75,64.2
2026-01-07 08:50:00,27.22,23.04,83.84,134.11,2.84,65.1
2026-01-07 08:55:00,27.08,23.24,87.81,134.35,2.72,64.9
2026-01-07 09:00:00,27.11,23.41,85.6,123.64,2.67,64.2
2026-01-07 09:05:00,26.98,23.03,89.44,127.28,2.76,64.7
2026-01-07 09:10:00,27.4,23.34,84.78,130.64,2.81,63.7
2026-01-07 09:15:00,26.8,23.22,90.41,122.16,2.76,64.9
2026-01-07 09:20:00,26.87,23.1,84.68,123.79,2.73,65.0
2026-01-07 09:25:00,27.01,22.95,84.24,134.12,2.65,63.5
2026-01-07 09:30:00,27.22,23.26,80.93,130.08,2.73,65.3
2026-01-07 09:35:00,26.62,22.45,86.86,132.91,2.81,65.3
2026-01-07 09:40:00,26.66,22.89,82.78,126.4,2.66,64.7
2026-01-07 09:45:00,26.47,22.21,82.37,132.98,2.71,68.6
2026-01-07 09:50:00,26.98,23.19,87.14,133.63,2.7,64.8
2026-01-07 09:55:00,26.68,22.19,86.78,137.06,2.68,64.6
2026-01-07 10:00:00,26.86,23.2,86.67,122.75,2.74,64.4
2026-01-07 10:05:00,27.11,23.29,82.88,130.75,2.75,63.6
2026-01-07 10:10:00,26.78,22.58,83.62,133.58,2.75,66.1
2026-01-07 10:15:00,26.99,22.47,83.55,145.08,2.66,64.1
2026-01-07 10:20:00,26.85,22.67,85.61,132.8,2.62,64.3
2026-01-07 10:25:00,27.09,22.84,87.49,138.29,2.73,64.3
2026-01-07 10:30:00,27.03,22.91,84.48,136.41,2.68,63.7
2026-01-07 10:35:00,26.73,22.87,88.45,128.55,2.82,62.5
2026-01-07 10:40:00,26.86,22.86,85.72,129.41,2.82,64.5
2026-01-07 10:45:00,27.16,23.33,82.84,130.65,2.83,66.5
2026-01-07 10:50:00,26.99,23.18,85.46,130.49,2.65,65.5
2026-01-07 10:55:00,26.53,22.3,87.61,131.33,2.74,67.6
2026-01-07 11:00:00,27.04,23.18,88.3,126.66,2.75,66.4
2026-01-07 11:05:00,26.6,22.38,86.23,127.5,2.74,66.1
2026-01-07 11:10:00,27.22,23.4,83.29,130.3,2.68,68.1
2026-01-07 11:15:00,27.12,22.89,82.64,133.66,2.77,65.2
2026-01-07 11:20:00,26.93,22.89,84.59,131.47,2.69,65.4
2026-01-07 11:25:00,26.89,22.38,87.29,134.6,2.7,65.3
2026-01-07 11:30:00,26.8,22.55,84.15,131.76,2.6,67.7
